Document,Topic,Name,Representation,KeyBERT,MMR,Representative_Docs,Top_n_words,Probability,Representative_document
"si sos un gordo, obeso, inquerible, avaro, mezquino, tragon, detestable, amburriento, etc.",23,23_vas_sabes_vos sos_pelotudo,"['vas', 'sabes', 'vos sos', 'pelotudo', 'tenés', 'haces', 'poder', 'ganas', 'único', 'ustedes']","['haces', 'ustedes', 'querés', 'sabes', 'podes', 'siguen', 'quiere', 'digo', 'ves', 'diga']","['sabes', 'poder', 'madre', 'realidad', 'mina', 'hablar', 'querés', 'atrás', 'espero', 'personal']","['arranquemos primero en como te vas a llamar papo. bah, si le hace honor a su nombre, tremendo .', 'te vas a hacer ', 'como siempre  no entendes nada. si lo único que sabes es criticar y cuando te cierren bien el traste veremos que vas a hacer. como dirías  las pruebas fueron debidamente presentadas']",vas - sabes - vos sos - pelotudo - tenés - haces - poder - ganas - único - ustedes,1.0,False
"Gorda obesa no entiendo cual es la gracia de meterte en los temas de los demás y sobretodo en su forma de comercializar, por algo lograron sus éxitos",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.42461932463351404,False
No ajajajajajajaj a demás de marrones son ob€so$. Me olvidaba de la tasa de muertes por obesidad que tiene Estados Unidos.,1,1_enfermedad_salud_cuerpo_mental,"['enfermedad', 'salud', 'cuerpo', 'mental', 'enfermedades', 'ir', 'muchas', 'comentarios', 'sólo', 'etc']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'culpa', 'mórbido', 'aunque', 'serio', 'dar', 'además']","['mental', 'enfermedades', 'comentarios', 'misma', 'tampoco', 'verdad', 'hablar', 'debería', 'sufre', 'cualquier']","['la  mórbida es enfermedad, igual que la delgadez mórbida', 'sigan negando que la  es una enfermedad', 'porque pone en riesgo la vida de otros y la suya. y que atienda su salud. la  es una enfermedad.']",enfermedad - salud - cuerpo - mental - enfermedades - ir - muchas - comentarios - sólo - etc,0.17313642826469172,False
"Socialmente el sobrepeso en el hombre es como aceptable pero él se la mujer no. Cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.5723918301568869,False
Porqué le generan obesidad a sus hijos a tan temprana edad !?,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.018089344797868057,False
si te plantas en el carril rápido (o de sobrepeso) a la máxima permitida sos un pelotudo,25,25_mil_deja_milei_orto,"['mil', 'deja', 'milei', 'orto', 'haces', 'tenés', 'mórbido', 'pedazo', 'pelotudo', 'buen']","['haces', 'anda', 'puto', 'ustedes', 'querés', 'quiero', 'quiere', 'puta', 'haga', 'montón']","['pedazo', '10', 'ler', 'vos sos', 'puta', 'trabajo', 'quiero', 'meses', 'ustedes', 'foto']","['escribi bien mogolico, te haces el guapo y escribis todo como el orto para q no te banen la cuenta  pelotudo', 'hay que tratarlas y evitarlas. yo nunca me drogue, no me drogo, pero si tengo que pagarte que vos te reproduzcas como conejo-a en un mundo donde no se necesitan mas monos cagando en las aguas del planeta, ya somos 10 mil millones casi, y si pago tu operacion de gordura, estetica, etc. de riñones, varices. y mil cosas. entonces vos paga si yo tengo problemas. es el principio de la obra social, no es prepaga ni seguro de salud, es obra social. si no. yo tampoco pago tu leucemia infantil.', 'yo nunca me drogue, no me drogo, pero si tengo que pagarte que vos te reproduzcas como conejo-a en un mundo donde no se necesitan mas monos cagando en las aguas del planeta, ya somos 10 mil millones casi, y si pago tu operacion de gordura, estetica, etc. de riñones, varices. y mil cosas. entonces vos paga si yo tengo problemas. es el principio de la obra social. si no. yo tampoco pago tu leucemia infantil.']",mil - deja - milei - orto - haces - tenés - mórbido - pedazo - pelotudo - buen,1.0,False
"Yo gano mucho más ahora que antes que estaba fit ojo hoy no soy un obeso , pero muchas mujeres prefieren asi",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.5723918301568869,False
"no creo, no tenés ni foto tuya así que debés ser más fiero que aborto de mono. tus papás no te deben dar bola, no debés tener amigos, te debe ir mal en la facultad, o en el colegio, seguro tenés obesidad mórbida y adicción al porno, no sé, no me parece que seas superior a mí",1,1_enfermedad_salud_cuerpo_mental,"['enfermedad', 'salud', 'cuerpo', 'mental', 'enfermedades', 'ir', 'muchas', 'comentarios', 'sólo', 'etc']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'culpa', 'mórbido', 'aunque', 'serio', 'dar', 'además']","['mental', 'enfermedades', 'comentarios', 'misma', 'tampoco', 'verdad', 'hablar', 'debería', 'sufre', 'cualquier']","['la  mórbida es enfermedad, igual que la delgadez mórbida', 'sigan negando que la  es una enfermedad', 'porque pone en riesgo la vida de otros y la suya. y que atienda su salud. la  es una enfermedad.']",enfermedad - salud - cuerpo - mental - enfermedades - ir - muchas - comentarios - sólo - etc,0.0665525934812622,False
"Realmente la pasé muy muy MUY mal, no es pose, de verdad agradezco cada día que se haya terminado (Tengo obesidad, ya eso explica todo)",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.5320794582035159,False
OCTUBRE y NOVIEMBRE VIRTUAL -ADM &amp;  Amplitud de Movimiento &amp; Rolling Neuromiofascial -PATOLOGIAS E.F.A. Ejercicio Físico Adaptado Sobrepeso &amp; Obesidad y Síndrome Metabólico (Diabetes e Hipertensión),9,9_ir_buen_pueden_cuerpo,"['ir', 'buen', 'pueden', 'cuerpo', 'bajar', 'forma', 'vas', 'sino', 'días', 'meses']","['dieta', 'grasa', 'salud', 'debería', 'cuerpo', 'capaz', 'además', 'meses', 'bastante', 'comiendo']","['pueden', 'cuerpo', 'bajar', 'meses', 'grasa', 'mayor', 'tiempo', 'dieta', '100', 'personal']","['pedirle al gobierno que solucione todos los quilombos que hay en tres meses es como ser  y querer tener el cuerpo marcado después de ir un mes al gimnasio.', 'el .no pueden estar así.tienen que estar en forma para correr .sino mira lo que pasa.', 'vos no entendes ni con un dibujito ni a las puteadas que las personas  no pueden correr, se hacen mierda las rodillas y el corazón, lo unico que pueden hacer es ir a levantar peso en maquinas, dieta y caminar 1-2hs. no es un  de corrección politica boluda']",ir - buen - pueden - cuerpo - bajar - forma - vas - sino - días - meses,1.0,False
"como te encanta atragantarte con el engrudo del indigena obeso, la concha de tu madre. Es un caso de estudio ya la cantidad de wasca que podes ingerir",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.202631705109653,False
Mientras tanto los votantes del incell obeso de Marra,7,7_milei_ustedes_hablando_tiempo,"['milei', 'ustedes', 'hablando', 'tiempo', 'poder', 'parte', 'ler', 'país', 'sabe', 'pobre']","['puto', 'deja', 'haga', 'quieren', 'hizo', 'mucha', 'anda', 'quiere', 'punto', 'digo']","['ustedes', 'hablando', 'tiempo', 'país', 'pobre', 'cabeza', 'entender', 'meses', 'quieren', 'favor']","['todas las personas que votaron a milei cubren estos requisitos: varón  pelo largo olor a trapo húmedo', 'ajajajaja recién me acordé de las swifties que salieron a decir que no había que votar a milei, ojalá estén bajando de peso ahora las  mórbidas', 'no nabo, era un flaco hasta 2015. el que lo puso  fue macri con caputo, el mismo que ahora está con milei. y todos los gobiernos k hicieron crecer el salario en los primeros 5 meses. adiviná quién es que lo hizo caer más? adivinaste: milei. siguiente estupidez.']",milei - ustedes - hablando - tiempo - poder - parte - ler - país - sabe - pobre,1.0,False
Uruguayo vino con 40 kg de sobrepeso y no llegó a debutar. Un tongo.,19,19_aca_ir_30_final,"['aca', 'ir', '30', 'final', 'favor', 'viendo', 'grande', 'poner', '40', 'ganas']","['malo', 'aunque', 'quieren', 'haga', 'quiere', 'boludo', 'viene', 'chicos', 'deja', 'momento']","['final', 'grande', '40', 'hagan', 'quieren', 'boludo', 'siquiera', 'veces', 'sabes', 'vergüenza']","['el hincha es muy boludo para que pidan a enzo pérez con 40 años y a quintero con  y que nos dejos 2 veces por guita. dicen que hay que soltar madrid pero piden a los mismos. al final que hizo más daño el 2018 fue a ambos equipos.', 'está llegando a la fase final de todo futbolista brasilero, la gordura post 30 pre-retirada', 'miro al   este tiene un dolor no sabes de fútbol los hijos juegan a la pelota con la panza de el que no venga aver un partido de méxico aca por qué triste se va a ir todo desinflado']",aca - ir - 30 - final - favor - viendo - grande - poner - 40 - ganas,1.0,False
Y ENFERMEDAD CARDIOVASCULAR Consenso ESC Vía,12,12_enfermedades_enfermedad_salud_bajo,"['enfermedades', 'enfermedad', 'salud', 'bajo', 'importante', 'alta', 'cambio', 'además', 'mayor', 'etc']","['enfermedades', 'enfermedad', 'salud', 'dieta', 'sufre', 'importante', 'etc', '50', 'morbida', 'ayuda']","['enfermedades', 'salud', 'importante', 'cambio', 'mayor', 'sociedad', '10', 'sigue', 'tiempo', 'mayoría']","['inflamación crónica de bajo grado ¿qué es? ¿qué enfermedades causa y por qué? diabetes--hipotiroidismo-enfermedad cardio y cerebrovascular-enfermedades reumáticas-cáncer. a ler', 'motivia, cormillot y fundación alco se unen para abordar los tratamientos de  y  desde la tecnología la ap utiliza ia para fomentar hábitos de salud en personas con enfermedades crónicas.', 'son considerados factores de riesgo: , diabetes, enfermedades respiratorias y cardíacas crónicas , como hipertensión pulmonar, inmunodeficiencias congénitas o adquiridas, enfermedad oncohematológica, trasplante y/o personas con insuficiencia renal crónica en diálisis']",enfermedades - enfermedad - salud - bajo - importante - alta - cambio - además - mayor - etc,1.0,False
"Me comí un burger, un serenito y ahora me clave una sopa, todo porque estaba triste, porque obvio que tragarme los problemas me salva un ratito, pero la culpa k tengo ahora? jaja me quiero matar voy a terminar obesa mal",18,18_comer_comiendo_quiero_comida,"['comer', 'comiendo', 'quiero', 'comida', 'ganas', 'gusta', 'asi', 'viendo', 'casa', 'mañana']","['comiendo', 'comer', 'comida', 'quiero', 'mina', 'dije', 'buen', 'bastante', 'días', 'tomar']","['comiendo', 'quiero', 'comida', 'casa', 'mañana', 'días', 'agua', 'personal', '100', 'panza']","['feliz te hace comer  ', 'chicas comí una banda, me siento re  , tan bien q iba de comer una vez por día, pero bueno, la excuso con que estoy con mi periodo y me dan antojos', 'estas semanas decidí ser feliz y comer mucho más tarde me arrepentiré por mi ']",comer - comiendo - quiero - comida - ganas - gusta - asi - viendo - casa - mañana,1.0,False
Obesidad sin freno: una epidemia que pasa factura,14,14_salud_dia_10_año,"['salud', 'dia', '10', 'año', 'enfermedad', 'mil', 'argentina', 'gran', 'mayor', 'enfermedades']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'año', 'importante', 'país', 'días', 'sociedad', 'tomar']","['salud', 'argentina', 'chicos', 'nota', 'trabajo', 'mañana', '50', 'sufre', 'país', 'cuestión']","['programa de salud escolar: sugerencias para combatir la  infantil en punta arenas', 'más de 1.000 millones de personas sufren de  en el mundo, una preocupante tendencia que afecta a países de todos los ingresos. la organización mundial de la salud alerta sobre la necesidad de abordar este problema global. descubre más en nuestro …', 'cada 4 de marzo celebramos el día mundial de la  para concientizar sobre el daño significativo. la  ha alcanzado proporciones epidémicas a nivel global. juntos, reflexionemos y trabajemos acciones que nos permitan combatir esta afección a la salud pública.']",salud - dia - 10 - año - enfermedad - mil - argentina - gran - mayor - enfermedades,1.0,False
"Cris Morena day adora a las personas de baja estatura, bizcochos y con sobrepeso ! Los pone detrás de camara",16,16_diciendo_chica_mujer_puta,"['diciendo', 'chica', 'mujer', 'puta', 'quiere', 'cara', 'xq', 'sabe', 'única', 'mira']","['mujer', 'puta', 'misma', 'chica', 'quiere', 'dia', 'gusta', 'tanta', 'hablando', 'malo']","['chica', 'mujer', 'puta', 'foto', 'dicen', 'sociedad', 'panza', 'casa', 'atrás', 'querer']","['vizcachera dice, quisiera q furia agarre a cata y le diga q tiene 4k d celulitis, q es  x comer dulce d leche, a paloma q es una calienta pi q muestra las tetas x cámara y se lo quiere garchar a mauro, pero en la cara!ya q ella es tan frontal!ustedes bancan cualqier cosa ya!', 'la desinformación que daba está mujer diciendo que la  era sana y ahora esto', 'mamita. todos los conceptos cruzados tiene esta chica. y quiere hacer de su problema una bandera. yo lucho a diario con la  y no ando diciendo esas pelotudeces. me encantaría ayudarla']",diciendo - chica - mujer - puta - quiere - cara - xq - sabe - única - mira,0.19344128639472893,False
"es feminazi, es gorda obesa, y negra. Se está re pajeando de la furia que maneja el conserva común.",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.18474813458828798,False
No es incomodo para ellos. En Asia se sientan igual. De hecho es bueno para la espalda. Los occidentales a los 60 ya quedamos duros. Ellos no. Ni que hablar los yanques obesos. Los soplas y se caen.,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.016829998298948934,False
"Te acordás del final del hombre que fue jueves? Cuando el obeso y gigante Domingo se empieza a camuflarse con la Creación, Gabriel Syme dice que le hace recordar a la máscara de Memnón que vió cuando era chico. (Creo que tanto domingo como jueves son alter ego del gordo del bien)",0,0_hizo_hablar_puta_gran,"['hizo', 'hablar', 'puta', 'gran', 'hombre', 'final', 'verdad', 'vergüenza', 'habla', 'video']","['hizo', 'quiere', 'dije', 'puto', 'siendo', 'serio', 'hombre', 'tal', 'viene', 'además']","['hizo', 'hablar', 'puta', 'hombre', 'vergüenza', 'video', 'idea', 'atrás', 'tampoco', 'pobre']","['mi primito lo persiguió a un hombre  levantandole la remera diciendole “que panza  que tenes”. se me cae la cara de vergüenza', 'señores de gran hermano y telefe es un gran vergüenza que siga tendiendo una discriminadora como furia tengo mí aijada que es discapacitada y  que vergüenza que siga estando furia me gusta mucho el programa pero creo si ago cometió un ero lo de furia es muy grave', 'te acordás del final del hombre que fue jueves? cuando el  y gigante domingo se empieza a camuflarse con la creación, gabriel syme dice que le hace recordar a la máscara de memnón que vió cuando era chico. (creo que tanto domingo como jueves son alter ego del  del bien)']",hizo - hablar - puta - gran - hombre - final - verdad - vergüenza - habla - video,0.07244886262920375,False
obesidad morbida,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.991486786371215,False
"Tampoco era obesa, dejen de hinchar las bolas. Obviamente tiene plata para comer bien, pagar tratamientos, entrenadores, etc.",3,3_kilos_bajar_20_10,"['kilos', 'bajar', '20', '10', '50', 'normal', '30', 'imc', '15', '40']","['kilos', 'dieta', 'grasa', 'comer', 'salud', 'quiero', 'cuerpo', 'mina', 'bastante', 'bajar']","['kilos', 'bajar', '50', 'normal', 'meses', 'cuerpo', 'puedo', 'amigo', 'querés', 'tiempo']","['qué es esa aplicación chicas tengo  pero más de 36 kilos', 'baja mucho porque es muy , después le va a costar mucho mas, es mas dificil que alguien que tenga 10 kilos de más baje 5 kilos que alguien de 200 kilos baje 20', 'me pesé el viernes y tengo 12 kilos más de lo que estaba antes de la pandemia y 20 kilos de lo que mejor estuve . ni hablar de que necesito bajar 50 kilos para dejar de ser ']",kilos - bajar - 20 - 10 - 50 - normal - 30 - imc - 15 - 40,0.06618780266892638,False
Señora con sobrepeso haga silencio usted y su coalición de inútiles que desde que tengo memoria está en la política y nunca hizo una mierda,7,7_milei_ustedes_hablando_tiempo,"['milei', 'ustedes', 'hablando', 'tiempo', 'poder', 'parte', 'ler', 'país', 'sabe', 'pobre']","['puto', 'deja', 'haga', 'quieren', 'hizo', 'mucha', 'anda', 'quiere', 'punto', 'digo']","['ustedes', 'hablando', 'tiempo', 'país', 'pobre', 'cabeza', 'entender', 'meses', 'quieren', 'favor']","['todas las personas que votaron a milei cubren estos requisitos: varón  pelo largo olor a trapo húmedo', 'ajajajaja recién me acordé de las swifties que salieron a decir que no había que votar a milei, ojalá estén bajando de peso ahora las  mórbidas', 'no nabo, era un flaco hasta 2015. el que lo puso  fue macri con caputo, el mismo que ahora está con milei. y todos los gobiernos k hicieron crecer el salario en los primeros 5 meses. adiviná quién es que lo hizo caer más? adivinaste: milei. siguiente estupidez.']",milei - ustedes - hablando - tiempo - poder - parte - ler - país - sabe - pobre,1.0,False
"Y siguen Obeso Dan, se más creativo.",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.4273355649164984,False
"Curiosamente, los edulcorantes no nutritivos se asocian con un aumento de la obesidad, tal vez por una desconexión entre el sabor dulce y la percepción de energía.",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.33354960319058613,False
La obesidad podría estar vinculada a cambios en las vías neuronales que estimulan la alimentación por placer y suprimen la sensación de saciedad.,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.33354960319058646,False
Integración fisiológica del gusto y el metabolismo: cómo nuestros sentidos influyen en la alimentación y la obesidad.,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.33354960319058613,False
